Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url,Original_Language_num,Genre_num
3/29/2019 0:00,Junglee,returns father elephant reserve encounters fights international poacher racket ,17.399,82,6.7,hi,Action Adventure,https://image.tmdb.org/t/p/original/4Jwof1qQ6U99TZFkBCngBdfW8J2.jpg,16,0.142233264
3/29/2019 0:00,A Vigilante,abused woman devotes ridding victims domestic abusers hunting kill truly free ,15.068,279,5.5,en,Thriller Drama,https://image.tmdb.org/t/p/original/53QtZhtuw0aKu14DukYTtVtcrES.jpg,8,0.173413785
3/31/2019 0:00,Batman vs. Teenage Mutant Ninja Turtles,batman batgirl robin forge alliance teenage mutant ninja turtles fight turtles sworn enemy shredder apparently teamed ghul league assassins ,34.719,331,7.2,en,Animation Action Family,https://image.tmdb.org/t/p/original/yP3h0Pu8htyb9450mWJ9Vu1rU.jpg,8,0.224107546
4/3/2019 0:00,Curiosa,passionate love story backdrop sexual freedom loosely based relationship century authors pierre louã marie gnier ,29.036,137,6,fr,Drama History,https://image.tmdb.org/t/p/original/w2EkSSlJvW8xefsRkW2yaUCOiMt.jpg,14,0.173344781
4/3/2019 0:00,Astro Kid,destruction ship willy separated parents lands wild unexplored planet help buck survival robot hold arrival rescue mission ,19.603,147,7.2,fr,Animation Comedy Adventure Family,https://image.tmdb.org/t/p/original/vwqEIL5SrsZFVvileNe9LuHbJy7.jpg,14,0.365418768
4/3/2019 0:00,San Andreas Mega Quake,scientists make horrible discovery coming days california sink ocean hope rupture volcano displace earthquake energy build crust surface fore shocks turn california chaos race time scientists ,13.942,18,5.3,en,Science Fiction Action Thriller,https://image.tmdb.org/t/p/original/tFXrmZaO4YPNIOrGuDhvAGO0Kjt.jpg,8,0.278273301
4/4/2019 0:00,Missing Link,charismatic lionel frost considers world foremost investigator myths monsters trouble minded society peers seems recognize hoping finally gain acceptance fellow adventurers lionel travels pacific northwest prove existence legendary creature known missing link ,51.162,658,7,en,Family Animation Comedy Adventure Fantasy,https://image.tmdb.org/t/p/original/gEkKHiiQRVUSX15Iwo8VFydXrtu.jpg,8,0.447161853
4/4/2019 0:00,Pet Sematary,louis creed wife rachel move boston ludlow rural maine young children hidden woods family ellie eldest daughter discovers mysterious cemetery pets community members buried ,49.148,2643,5.7,en,Horror Thriller,https://image.tmdb.org/t/p/original/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg,8,0.129097763
4/4/2019 0:00,4x4,buenos aires argentina luxurious parked sidewalk enters purpose stealing find wants leave doors control panel respond become armored trapped mouse ,20.376,80,6.4,es,Thriller,https://image.tmdb.org/t/p/original/4o3Wr0zrYot5Q3rVS7c3YlFOpYJ.jpg,9,0.081478715
4/4/2019 0:00,Little,jordan sanders take prisoners tech mogul wakes morning body year self presentation beleaguered assistant april secret daily tormentor trapped awkward body line ,18.936,542,6.8,en,Comedy Fantasy Romance,https://image.tmdb.org/t/p/original/4MDB6jJl3U7xK1Gw64zIqt9pQA4.jpg,8,0.2818779
4/4/2019 0:00,P Storm,ping reports icac rich yuen yuen bribed officers hong kong correctional services hkcs prison william decides infiltrate prison inmate conduct investigation partner ching ming chief inspector keung ,14.644,44,6.5,cn,Action Crime,https://image.tmdb.org/t/p/original/wz7Zvc1zoDGc5cZfzXl469kBe6T.jpg,3,0.128729747
4/5/2019 0:00,Alien Warfare,team navy seals investigates mysterious science outpost combat squad powerful alien soldiers ,22.958,113,4.1,en,Action Science Fiction Thriller,https://image.tmdb.org/t/p/original/rJOj0T5DyChfECevDg0xpEGznsl.jpg,8,0.278273301
4/5/2019 0:00,The Best of Enemies,centers unlikely relationship atwater outspoken civil rights activist ellis local klux klan leader reluctantly chaired community summit battling desegregation schools durham north carolina racially charged summer incredible events unfolded change durham lives atwater ellis forever ,15.25,292,7.4,en,Drama History,https://image.tmdb.org/t/p/original/4pA9318BY7CSnXVi3xKBtPYMe1T.jpg,8,0.173344781
4/5/2019 0:00,The Head Hunter,outskirts kingdom quiet fierce medieval warrior protects realm monsters occult gruesome collection heads missing monster killed daughter years driven thirst revenge travels wild expanses horseback chance arrives horrifying imagined ,13.492,214,5.4,en,Horror Fantasy,https://image.tmdb.org/t/p/original/ol0DSLOIN8Rq1BcWDTsk6NNwas6.jpg,8,0.129362132
4/10/2019 0:00,Hellboy,hellboy comes england defeat nimue merlin consort blood queen battle bring world fate desperately tries turn ,91.662,2691,5.5,en,Fantasy Action Adventure Science Fiction,https://image.tmdb.org/t/p/original/bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg,8,0.373151887
4/10/2019 0:00,Breakthrough,tragedy strikes woman named joyce falls frozen lake trapped underwater minutes rushed hospital year continues fight life joyce husband pastor stay bedside pray miracle ,29.502,821,7.7,en,Drama,https://image.tmdb.org/t/p/original/85BfZAYh4zC1U6NBz2ZkXb3y67v.jpg,8,0.09193507
4/11/2019 0:00,After,tessa young dedicated student dutiful daughter loyal girlfriend school sweetheart entering semester college tessa guarded world opens meets hardin scott mysterious brooding rebel makes question thought knew wants life ,203.008,6973,7.2,en,Romance Drama,https://image.tmdb.org/t/p/original/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,8,0.197753833
4/11/2019 0:00,Spy Cat,crazy antiheroes leader unworldly innocent naive marnie house allowed leave house knows life television ,14.73,60,7,de,Animation Adventure Comedy Family,https://image.tmdb.org/t/p/original/lU2Cx5lbSNMxgeKQPDOhAUdw91y.jpg,6,0.365418768
4/11/2019 0:00,Back of the Net,student soccer academy determined beat rival team national tournament ,14.444,82,6.9,en,Drama Family,https://image.tmdb.org/t/p/original/f6og7oUTH6vXeu3Li5SNhjfUwx5.jpg,8,0.186680484
4/12/2019 0:00,The Perfect Date,beau problem earn money college schooler creates dating lets stand boyfriend ,34.435,2882,6.5,en,Romance Comedy,https://image.tmdb.org/t/p/original/rrAYdezO3h1mjdYTaQyTXoj8IZ4.jpg,8,0.200134815
4/12/2019 0:00,Wild Rose,young scottish singer rose lynn harlan dreams making country artist nashville released prison ,17.965,241,6.8,en,Music Comedy Drama,https://image.tmdb.org/t/p/original/79THplH9WM7y3gRPYM4dcC0IRPw.jpg,8,0.277489108
4/12/2019 0:00,Teen Spirit,teenager isle wight dreams stardom help unlikely mentor enters singing competition test integrity talent ambition ,16.869,254,6.2,en,Music Drama,https://image.tmdb.org/t/p/original/aFPqJZ9vOcH7QroNxXV5wefX2qe.jpg,8,0.183173055
4/12/2019 0:00,Radio Silence,relationship therapist jill peterman highest rated call radio show world pulled suicide female caller named alexis shaken core jill walked show vowing stuart station general manager pleads reboot show effort bring followers station haunted happened jill agrees help friend believes perfect remedy year anxiety rest jill starts settle show mysterious call start happening forcing believe copy jill begins uncover secrets lies stemming mysterious voice come know alexis ,14.771,61,5.4,en,Thriller TV Movie,https://image.tmdb.org/t/p/original/3wWj5J26fC44sACSterum5kwsCX.jpg,8,0.210537783
4/12/2019 0:00,Stockholm,based extraordinary story european cityâ bank heist hostage crisis documented yorker article œthe bank dramaâ daniel lang events grasped worldâ attention hostages bonded captors turned authorities giving rise psychological phenomenon known œstockholm syndrome ,14.098,280,5.9,en,Crime Comedy,https://image.tmdb.org/t/p/original/ko3AS33BLNEBcp1CO4FvdRltTxr.jpg,8,0.175426752
4/16/2019 0:00,Super Monsters Furever Friends,night spring super monsters gather food games park meet adorable pets ,18.224,9,6.2,en,Fantasy Animation,https://image.tmdb.org/t/p/original/7Mar7KWdm4muSueufwDm7T4kctJ.jpg,8,0.163486169
4/16/2019 0:00,How High 2,jobless friends discover hidden weed bible ultimate think theyâ madeâ seed money start snack delivery nearly stash weed bible stolen potpreneurs outrageous mind bending adventure atlanta find stoned supernatural powers search stopping recover ticket starting legit business ,15.332,77,6.5,en,Comedy TV Movie,https://image.tmdb.org/t/p/original/mvqY71MAVMgUHILMVCdp64ymxLw.jpg,8,0.22337512
4/17/2019 0:00,The Curse of La Llorona,social worker dealing disappearance children fears family beginning investigation ,55.585,1865,5.7,en,Horror Thriller,https://image.tmdb.org/t/p/original/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,8,0.129097763
4/17/2019 0:00,Homecoming: A Film by BeyoncÃ©,intimate depth look beyoncã celebrated coachella performance reveals emotional road creative concept cultural movement ,17.168,285,8.2,en,Documentary Music,https://image.tmdb.org/t/p/original/nKdP4K3Bj3qnjtDCq9lTg7UOHVy.jpg,8,0.185760123
4/18/2019 0:00,The Pilgrim's Progress,epic journey faithfully adapted modern christian faces distractions challenges perils turn ends victorious helpful guides stays narrow path distant celestial city ,109.486,66,7.9,en,Animation Adventure,https://image.tmdb.org/t/p/original/vtfsNxAsDHElFvYHUc9Khwqg17Y.jpg,8,0.176357301
4/18/2019 0:00,The Collini Case,young lawyer stumbles vast conspiracy investigating brutal murder case ,14.335,225,7.4,de,Thriller Drama Crime,https://image.tmdb.org/t/p/original/crfpuX2d6TAGxQl3lnV2t3FIWmx.jpg,6,0.254524484
4/19/2019 0:00,The Farm,young couple gets kidnapped treated farm animals stopping roadside diner meat ,16.75,171,5.3,en,Horror,https://image.tmdb.org/t/p/original/7nPMR3QU5vl7cEmB1LE6O6yliCg.jpg,8,0.047619048
4/19/2019 0:00,Crayon Shin-chan: Honeymoon Hurricane ~The Lost Hiroshi~,hiroshi misae honeymoon trip foreign country misae discovered inexpensive family friendly holiday package australia nohara family decided make honeymoon vacation hiroshi gets kidnapped arrival australia leaving shinnosuke misae others dangerous journey turns hiroshi secret treasure remaining members nohara family rescue hiroshi mysterious masked treasure hunters world struggle groups action filled treasure hunting adventure ,13.432,36,7.3,ja,Animation Adventure Family,https://image.tmdb.org/t/p/original/lX4GqaRoOdnQB34mQjDzwnscvj6.jpg,21,0.271102715
4/23/2019 0:00,I Spit on Your Grave: DÃ©jÃ  Vu,rape jennifer hills wrote bestselling account ordeal controversial trial accused taking hands brutally killing assailants town rape revenge took place relatives rapists killed furious court declared guilty resolve take justice hands ,19.271,66,2.9,en,Horror Thriller,https://image.tmdb.org/t/p/original/hrD8fU6tA1Pzh4ybxG4iN5TbVdU.jpg,8,0.129097763
4/24/2019 0:00,Avengers: Endgame,devastating events avengers infinity universe ruins efforts titan thanos help remaining allies avengers assemble order undo thanos actions restore order universe matter consequences store ,205.308,20521,8.3,en,Adventure Science Fiction Action,https://image.tmdb.org/t/p/original/or06FN3Dka5tukK1e9sl16pB3iy.jpg,8,0.291408802
4/27/2019 0:00,The Big Trip,goofy stork mistakenly delivers baby panda wrong door bear moose tiger rabbit arduous filled adventure wilderness return panda rightful ,34.921,48,7.1,ru,Animation Comedy Adventure Family,https://image.tmdb.org/t/p/original/31a41CbwpsG9jRrWifmte4nNJWe.jpg,33,0.365418768
5/1/2019 0:00,UglyDolls,adorably town uglyville weirdness celebrated strangeness beauty embraced meets traveling side mountain moxy uglydoll friends discover perfection town conventional dolls receive training entering world find love child ,31.935,353,6.7,en,Family Animation Comedy Adventure Fantasy Music,https://image.tmdb.org/t/p/original/p97LQ1TL95mptVL2AS8Rz1cJCQg.jpg,8,0.538399838
5/2/2019 0:00,Long Shot,journalist fred flarsky reunites childhood crush charlotte field influential women world prepares make presidency charlotte hires fred speechwriter dismay trusted advisers ,23.391,2111,6.7,en,Comedy Romance,https://image.tmdb.org/t/p/original/m2ttWZ8rMRwIMT7zA48Jo6mTkDS.jpg,8,0.200134815
5/2/2019 0:00,"Extremely Wicked, Shockingly Evil and Vile",chronicle crimes bundy perspective longtime girlfriend elizabeth kloepfer refused believe truth years ,22.021,2788,7,en,Crime,https://image.tmdb.org/t/p/original/zSuJ3r5zr5T26tTxyygHhgkUAIM.jpg,8,0.081110699
5/2/2019 0:00,Vita & Virginia,socialite vita sackville west literary icon virginia woolf circles london odds magnetic vita beguiling virginia forge unconventional affair backdrop strikingly contemporary marriages inspired woolf iconic novels orlando ,14.12,133,6.9,en,Drama Romance,https://image.tmdb.org/t/p/original/kNsMRldqZgsinyFjwNn1UzC0iln.jpg,8,0.197753833
5/3/2019 0:00,PokÃ©mon Detective Pikachu,world people collect pocket size monsters pokã battle comes intelligent monster seeks detective ,110.214,5476,7,en,Action Adventure Fantasy,https://image.tmdb.org/t/p/original/wgQ7APnFpf1TuviKHXeEe3KnsTV.jpg,8,0.223976349
5/3/2019 0:00,Kakegurui: The Movie,hyakkaou private academy institution privileged peculiar curriculum sons daughters wealthiest wealthy athletic prowess book smarts keep ahead reading opponent deal hone skills rigorous curriculum gambling hyakkaou private academy winners live kings losers wringer yumeko jabami enrolls teach kids roller looks ,44.711,53,7.7,ja,Drama Mystery Thriller,https://image.tmdb.org/t/p/original/sKrCqhBXs6I9RPMjmaOMR67ahTe.jpg,21,0.221032833
5/3/2019 0:00,A Dog's Journey,finds meaning existence lives humans meets ,44.405,1076,8.1,en,Family Adventure Drama,https://image.tmdb.org/t/p/original/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,8,0.281294701
5/3/2019 0:00,The Intruder,psychological thriller young married couple buys beautiful napa valley house acres land find bought refuses property ,24.025,413,6.1,en,Thriller,https://image.tmdb.org/t/p/original/p9xKyetr0ihJ2K6HJMeXzc4IwEv.jpg,8,0.081478715
5/3/2019 0:00,Tolkien,england century future writer philologist john ronald reuel tolkien schoolmates create strong bond share passion literature fellowship strengthens grow outbreak world threatens shatter ,22.907,1053,7,en,War Drama History Romance,https://image.tmdb.org/t/p/original/8PkKsI7EXAcnov2ap6dnu3fYWFe.jpg,8,0.360906628
5/3/2019 0:00,The Last Summer,standing precipice adulthood group friends navigate relationships reexamining others final summer college ,21.479,1237,6,en,Romance Comedy,https://image.tmdb.org/t/p/original/nAn3MRAUwbjVApN3qYkvsTEOAvx.jpg,8,0.200134815
5/3/2019 0:00,Tell It to the Bees,jean markham returns town teenager take late father medical practice school yard scuffle lands charlie surgery invites visit hives garden tell secrets bees friendship keeper brings mother lydia jean world ,16.262,307,7.5,en,Romance Drama,https://image.tmdb.org/t/p/original/Rj6zpHhMU1zFW3v28U4PSRSRgP.jpg,8,0.197753833
5/4/2019 0:00,47 Hours to Live,socially awkward teenage girls bored night turn internet scary stories find game creepy website claims phone summon supernatural lose game lose life ,27.174,43,6.2,en,Thriller Horror,https://image.tmdb.org/t/p/original/x2iAQLgwvdD3l7jQitPnLly7TC2.jpg,8,0.129097763
5/5/2019 0:00,Naruto to Boruto: The Live 2019,œnaruto boruto live event anniversary publication œnarutoâ series weekly shonen jump featuring live performances artists performing theme songs œnarutoâ œboruto naruto generationsâ anime cast members reading original story episodes ,52.778,20,6.6,ja,Documentary,https://image.tmdb.org/t/p/original/8OkxtHotJnegiBbWQSz8fD60NEc.jpg,21,0.094522138
5/9/2019 0:00,Brightburn,child world crash landed earth instead becoming hero mankind proved sinister ,33.946,2336,6.1,en,Horror Thriller Science Fiction,https://image.tmdb.org/t/p/original/sJWwkYc9ajwnPRSkqj8Aue5JbKz.jpg,8,0.278273301
5/9/2019 0:00,The Hustle,female scam artists rent class compete swindle tech prodigy fortune remake comedy dirty rotten scoundrels ,32.035,2007,6.3,en,Comedy,https://image.tmdb.org/t/p/original/hHAD7cx1j2RAyjwREVgJeLcLVoi.jpg,8,0.094316053
5/9/2019 0:00,We Die Young,lucas year inducted gang life washington determined year brother follow path afghanistan veteran comes neighborhood opportunity arises ,17.966,216,6.9,en,Drama Action Crime Thriller,https://image.tmdb.org/t/p/original/dB0Dl2nDRmvplaJLeHSfkppJXHs.jpg,8,0.302143532
5/9/2019 0:00,Poms,woman moves retirement community starts cheerleading squad fellow residents ,13.399,162,6.6,en,Comedy Drama,https://image.tmdb.org/t/p/original/m2ksKdmWIoUh3GJfu9oEBLorjAJ.jpg,8,0.186251123
5/10/2019 0:00,Kabaneri of the Iron Fortress: The Battle of Unato,half year events series kabaneri iron fortress team attempt take unato castle ,76.131,43,7.1,ja,Animation Action Fantasy Adventure,https://image.tmdb.org/t/p/original/1O5jE1w2wYkFInDHnWYa91TemOO.jpg,21,0.305719433
5/10/2019 0:00,Play or Die,welcome paranoia ultimate escape game rule rule lucas chloe passionate gamers decide participate paranoia exclusive escape game solving riddle make location finale abandoned mental hospital lost frightening forest participants waiting realize alive ,17.858,122,5.5,en,Horror Mystery,https://image.tmdb.org/t/p/original/lBT6UQX3qpNz9VAqk40CU5fOzJ1.jpg,8,0.095238095
5/10/2019 0:00,Sweet Family,woman attempts lose weight order mother wedding dress help evil sisters needy fiancã ,14.249,100,7.7,es,Comedy,https://image.tmdb.org/t/p/original/3lyaM4QT30eh7ok0hBb13UtWoY.jpg,9,0.094316053
5/13/2019 0:00,Malibu Rescue,list shenanigans lands tyler water forced suit spend summer training elite junior lifeguard program ,16.351,165,6.4,en,Action Comedy Family,https://image.tmdb.org/t/p/original/nUP0w4h689u6qbbkjfXO8yI8Zu1.jpg,8,0.236680515
5/14/2019 0:00,Adventures of Aladdin,help magical lamp impoverished young transforms prince order heart beautiful princess live action retelling disney film name ,28.613,34,4.5,en,Adventure Fantasy,https://image.tmdb.org/t/p/original/w900HA8MiAEDY3IQl6mz5JY916F.jpg,8,0.176357301
5/14/2019 0:00,Backdraft 2,years original backdraft sean late steve bull mccaffrey assigned investigate deadly fire realize sinister ,17.313,128,6.5,en,Action Crime Drama,https://image.tmdb.org/t/p/original/d5QfKjWG5UcEbbo7btAmXnJpaOn.jpg,8,0.220664817
5/14/2019 0:00,Mosul,iraqi journalist joins army uneasy allies unforgettable characters epic battle liberate city mosul islamic state ,15.248,97,7.3,en,Documentary,https://image.tmdb.org/t/p/original/2vjephttoBH1ujOZcsqWlftLbhg.jpg,8,0.094522138
5/14/2019 0:00,Life Like,idealistic attractive young couple acquires stunning life robot guilt free help grow closer perception humanity altered forever ,13.547,161,6.4,en,Thriller Science Fiction,https://image.tmdb.org/t/p/original/uOVGbT6TR8qiZiruX66yBRXq9Nv.jpg,8,0.230654253
5/15/2019 0:00,John Wick: Chapter 3 - Parabellum,super assassin john wick returns million price head army bounty hunting killers trail killing member shadowy international assassinâ guild table john wick excommunicado worldâ ruthless women await turn ,109.151,7720,7.4,en,Action Thriller Crime,https://image.tmdb.org/t/p/original/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,8,0.210208462
5/15/2019 0:00,"The Gangster, the Cop, the Devil",barely surviving violent attack elusive serial killer crime boss jang dong finds forming unlikely partnership local detective jung seok catch sadistic killer simply known ,48.978,497,7.7,ko,Crime Action Adventure,https://image.tmdb.org/t/p/original/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,22,0.223343963
5/15/2019 0:00,The Dead Don't Die,peaceful town zombies suddenly rise terrorize town bespectacled police officers strange scottish morgue expert band defeat undead ,27.153,1830,5.5,en,Comedy Horror Fantasy,https://image.tmdb.org/t/p/original/fgGzTEoNxptCRtEOpOPvIEdlxAq.jpg,8,0.223678185
5/15/2019 0:00,Cold Blood,legendary retired lives peace isolation barren north wilderness rescues woman snowmobiling accident discovers harboring secret forces return lethal ways ,14.088,294,5.3,fr,Thriller Action,https://image.tmdb.org/t/p/original/uGMIxhhMvQEE0mNlATXpEAG4mgl.jpg,14,0.129097763
5/16/2019 0:00,The Silence,world attack deadly creatures hunt sound teen family seek refuge city encounter mysterious cult ,22.929,1171,6,en,Horror Drama Thriller Fantasy,https://image.tmdb.org/t/p/original/lTVOquzxw2DPF3MKuYd1ynz9F6H.jpg,8,0.302775918
5/16/2019 0:00,The Sun Is Also a Star,young yorkers begin fall love course single series potentially life altering meetings loom heads familyâ deportation jamaica education dartmouth ,16.102,524,7,en,Romance Drama,https://image.tmdb.org/t/p/original/pYfI62qgone3Ai0tzgxtQq7chDE.jpg,8,0.197753833
5/17/2019 0:00,We Have Always Lived in the Castle,shirleyville vermont sixties sisters merricat constance ailing uncle julian confined wheelchair live isolated mansion located hill overlooking town tormented memories family tragedy occurred years arrival cousin charles threaten fragile equilibrium minds haunted madness fear superstition ,16.645,213,5.3,en,Drama Mystery Thriller,https://image.tmdb.org/t/p/original/2xg0n31TXPULoNuSeRNWPEHIcjF.jpg,8,0.221032833
5/20/2019 0:00,After We Leave,drama struggling find wife abandoned years visa emmigrate world colony expires ,23.236,22,5.4,en,Science Fiction Drama,https://image.tmdb.org/t/p/original/mE2WdHdIwPdnOpfrswpvm6ZyKJu.jpg,8,0.241110608
5/22/2019 0:00,Aladdin,kindhearted street urchin named aladdin embarks magical adventure finding lamp releases wisecracking genie power hungry grand vizier vies lamp power make deepest wishes come ,91.942,8421,7.1,en,Adventure Fantasy Romance Family,https://image.tmdb.org/t/p/original/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,8,0.376921478
5/22/2019 0:00,Rocketman,story elton john life years prodigy royal academy music influential enduring musical partnership bernie taupin ,18.332,3721,7.4,en,Music Drama History,https://image.tmdb.org/t/p/original/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,8,0.264582766
5/23/2019 0:00,The Poison Rose,luck hired flame investigate murder case appears routine slowly reveals complex interwoven crimes suspects dead bodies ,22.834,223,4.5,en,Thriller Crime,https://image.tmdb.org/t/p/original/gSzyUmg719TgAxarFZYWjLLMqvS.jpg,8,0.162589414
5/23/2019 0:00,The Traitor,palermo sicily mafia member tommaso buscetta decides move brazil family fleeing constant clans criminal organization misfortunes forced return italy makes bold decision change life destiny cosa nostra forever ,14.819,1073,7.8,it,Drama Crime Thriller,https://image.tmdb.org/t/p/original/o2e3hWoVm5DFttvPRYaD0G3jrwi.jpg,20,0.254524484
5/24/2019 0:00,The Secret Life of Pets 2,terrier cope major life changes owner gets married baby family takes trip countryside nervous numerous canine intolerant cows hostile foxes scary turkey luckily catches break meets rooster gruff farm tries cure lovable pooch neuroses ,78.564,2419,7,en,Adventure Animation Comedy Family,https://image.tmdb.org/t/p/original/q3mKnSkzp1doIsCye6ap4KIUAbu.jpg,8,0.365418768
5/24/2019 0:00,Promare,galo burning rescue fire department face burnish group mutants able control wield flames fire disaster unleashed earth ,42.222,172,7.1,ja,Animation Action Science Fiction,https://image.tmdb.org/t/p/original/4fVcLdImgW2EXQyrflA5oLTvwCD.jpg,21,0.27853767
5/24/2019 0:00,Sadako,psychologist connects missing brother strange case mysterious girl believed sadako reincarnated ,28.27,65,6,ja,Horror,https://image.tmdb.org/t/p/original/wCanUYBbUxADpfqpoe3tmQ3KVL6.jpg,21,0.047619048
5/24/2019 0:00,Avengement,prison furlough lowly criminal evades guards returns stomping ground take revenge people turned cold blooded killer ,23.134,332,6.8,en,Crime Action,https://image.tmdb.org/t/p/original/rXPxSAYf3FdQktnOtQnvhUPMhFp.jpg,8,0.128729747
5/24/2019 0:00,Rim of the World,stranded summer camp aliens attack planet teens common embark perilous mission world ,21.4,773,6,en,Science Fiction Adventure Action Comedy,https://image.tmdb.org/t/p/original/yhzTeZU5OULn3ePGF58Rc5oIocZ.jpg,8,0.385724855
5/24/2019 0:00,Booksmart,academic teenage superstars realize school graduation worked played determined fall peers girls mission cram years night ,20.005,1998,7.1,en,Comedy,https://image.tmdb.org/t/p/original/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,8,0.094316053
5/24/2019 0:00,Young Sister-in-law 3,myeong seok call middle night finally escapes domestic violence comes live sister myeong seok nice starts feel fond ,19.302,4,6.5,ko,Romance,https://image.tmdb.org/t/p/original/swEYylf53k2aGZHjv9PuIxalWQE.jpg,22,0.105818763
5/24/2019 0:00,Assimilate,friends making series town discover neighbors killed replaced creatures perfect copies victims ,18.671,195,6.5,en,Horror Thriller Science Fiction,https://image.tmdb.org/t/p/original/jbMZEbL9FuhvHOS5Yivz5Vwbbhk.jpg,8,0.278273301
5/24/2019 0:00,Elisa & Marcela,marcela gracia ibeas took identity mario nchez marry lover fifteen years elisa sanchez loriga ,15.698,302,7.4,es,Drama Romance,https://image.tmdb.org/t/p/original/9MqfsvfleJc0h3vRkEj1C6FsqLX.jpg,9,0.197753833
5/25/2019 0:00,Murder Mystery,awaited trip europe york city hairdresser wife scramble solve baffling murder billionaire yacht ,31.379,3190,6.3,en,Comedy,https://image.tmdb.org/t/p/original/bSMSO9xupd4R4vwTPqigHn2quLN.jpg,8,0.094316053
5/26/2019 0:00,Game of Thrones: The Last Watch,post finale feature length documentary making show ,35.502,270,7.1,en,Documentary TV Movie,https://image.tmdb.org/t/p/original/tVyKpOYDtKzs4SOYCbZn4YNFWHI.jpg,8,0.223581205
5/29/2019 0:00,Godzilla: King of the Monsters,follows heroic efforts crypto zoological agency monarch members face battery sized monsters including mighty godzilla collides mothra rodan ultimate nemesis headed king ghidorah ancient super species thought mere myths rise supremacy leaving humanity existence hanging balance ,88.873,4695,6.7,en,Science Fiction Action,https://image.tmdb.org/t/p/original/fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg,8,0.196794586
5/29/2019 0:00,Ma,loner keeps quiet ohio town asked maggie teenager town booze friends sees chance make unsuspecting younger friends ,24.275,1692,5.8,en,Horror Thriller,https://image.tmdb.org/t/p/original/6n7ASmQ1wY2cxTubFFGlcvPpyk7.jpg,8,0.129097763
5/30/2019 0:00,Parasite,unemployed taek family takes peculiar interest wealthy glamorous parks livelihood entangled unexpected incident ,108.442,13240,8.5,ko,Comedy Thriller Drama,https://image.tmdb.org/t/p/original/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,22,0.267729838
5/31/2019 0:00,Always Be My Maybe,reunited years famous chef sasha hometown musician marcus feel sparks attraction struggle adapt worlds ,17.814,1080,6.7,en,Romance Comedy,https://image.tmdb.org/t/p/original/3BO6pPa7qDcpPYct061Luh9fvst.jpg,8,0.200134815
5/31/2019 0:00,Above the Shadows,young woman faded point becoming invisible find help ,16.202,99,6.9,en,Fantasy Romance,https://image.tmdb.org/t/p/original/3FrGhwhyZdNtdZRXS6jQbFw9KYB.jpg,8,0.187561847
5/31/2019 0:00,Domino,seeking justice partnerâ murder isis member copenhagen police officer finds caught mouse game duplicitous agent using killer pawn trap isis members ,14.32,213,4.7,en,Thriller Action Crime,https://image.tmdb.org/t/p/original/4ExrDZRhhmZkveXMjUzywc6266q.jpg,8,0.210208462
6/4/2019 0:00,Robert Reborn,ussr cold intensifies infamous dictator joseph stalin suffering illness death imminent meanwhile agent stoichkov discovers mysterious stage show baltic region featuring creepy dolls robert kalashnikov miss cyclops spellbound lifelike animation displayed dolls stage stoichkov investigates show host discovers german toymaker owns mystical book holds eternal life believing toymaker book help stalin escape death stoichkov kidnaps board plane moscow toymaker creations followed plane hell breaks loose stoichkov team agents realize dolls board stop rescue puppet master fasten seat belt prepare blood soaked terror feet ,26.262,17,4.5,en,Horror,https://image.tmdb.org/t/p/original/f8V2qB4ehyGCEMBsLPXDNiTvcx7.jpg,8,0.047619048
6/5/2019 0:00,Dark Phoenix,face formidable powerful jean grey starts spiral control rescue mission outer space jean nearly killed mysterious cosmic force returns force makes infinitely powerful unstable band soul battle aliens want grey abilities rule galaxy ,62.49,5098,6,en,Science Fiction Action Adventure,https://image.tmdb.org/t/p/original/kZv92eTc0Gg3mKxqjjDAM73z9cy.jpg,8,0.291408802
6/7/2019 0:00,I Am Mother,teenage girl raised underground robot mother designed repopulate earth extinction event unique bond threatened inexplicable stranger arrives alarming news ,22.29,2006,6.7,en,Science Fiction Thriller,https://image.tmdb.org/t/p/original/b3jWxwWRFqvNDJTvBcmKJVHnzKK.jpg,8,0.230654253
6/7/2019 0:00,Children of the Sea,ruka young girl parents separated father works aquarium boys sora raised dugongs brought aquarium ruka feels drawn begins realize sort supernatural connection ocean sora power seems connected strange events occurring frequently appearance creatures territory disappearance aquarium animals world exact nature boys power abnormal events unknown ruka gets drawn investigating mystery surrounds friends ,20.192,223,7.2,ja,Animation Fantasy Adventure Mystery,https://image.tmdb.org/t/p/original/2QKNREj8xPHShu993QAySoGDCwu.jpg,21,0.305719433
